"子订单编号","主订单编号","标题","价格","购买数量","外部系统编号","商品属性","套餐信息","备注","订单状态","商家编码","支付单号","买家应付货款","买家实际支付金额","退款状态","退款金额","订单创建时间","订单付款时间"
="3109534057645790538",="3109534057643790538","【赠品专用】surebase烁贝焕彩保湿粉底液正装30ml N4色号","239.00","2","null","null","null","null","交易成功","null",="2022122122001141751435044546","0.00","0.00","没有申请退款","无退款申请","2022-12-21 21:59:52","2022-12-21 21:59:57"
="3109534057646790538",="3109534057643790538","【赠品专用】surebase烁贝思焕彩保湿粉底液正装30ml W2色号","239.00","2","null","null","null","null","交易成功","null",="2022122122001141751435044546","0.00","0.00","没有申请退款","无退款申请","2022-12-21 21:59:52","2022-12-21 21:59:57"
="3109534057647790538",="3109534057643790538","【赠品专用】SERUMKIND精华液小样1ml*3","25.00","2","null","null","null","null","交易成功","null",="2022122122001141751435044546","0.00","0.00","没有申请退款","无退款申请","2022-12-21 21:59:52","2022-12-21 21:59:57"
="3109534057648790538",="3109534057643790538","【赠品专用】surebase烁贝思焕彩保湿粉底液正装30ml W3色号","239.00","2","null","null","null","null","交易成功","null",="2022122122001141751435044546","0.00","0.00","没有申请退款","无退款申请","2022-12-21 21:59:52","2022-12-21 21:59:57"
="1775653754604123069",="1775653754603123069","【礼遇价】SERUMKIND韩国锁水滋润补水保湿冰岛地衣精华液30ml","279.00","1","8809603904430","null","null","null","交易成功","8809603904430",="2022122022001158711407952481","162.03","159.62","没有申请退款","无退款申请","2022-12-20 22:00:12","2022-12-20 22:00:16"
="1775653754605123069",="1775653754603123069","【礼遇价】SERUMKIND韩国水润滋养全方位修护肌肤壁垒黑郁金香精华液30ml","299.00","1","8809603904423","null","null","null","交易成功","8809603904423",="2022122022001158711407952481","174.54","171.95","没有申请退款","无退款申请","2022-12-20 22:00:12","2022-12-20 22:00:16"
="1775653754606123069",="1775653754603123069","【赠品专用】SERUMKIND精华液小样1ml*3","25.00","5","null","null","null","null","交易成功","null",="2022122022001158711407952481","0.00","0.00","没有申请退款","无退款申请","2022-12-20 22:00:12","2022-12-20 22:00:16"
="1775653754607123069",="1775653754603123069","【赠品专用】SERUMKIND收缩毛孔金木瓜毛孔精华液5ml","39.00","2","8809754820856","null","null","null","交易成功","8809754820856",="2022122022001158711407952481","0.00","0.00","没有申请退款","无退款申请","2022-12-20 22:00:12","2022-12-20 22:00:16"
="1775653754608123069",="1775653754603123069","【赠品专用】SUREBASE烁贝思纯锌物理防晒隔离小样10ml","25.00","2","8809754820887","null","null","null","交易成功","8809754820887",="2022122022001158711407952481","0.00","0.00","没有申请退款","无退款申请","2022-12-20 22:00:12","2022-12-20 22:00:16"
="1775653754609123069",="1775653754603123069","【赠品专用】SERUMKIND黑郁金香强化肌肤屏障精华液5ml","49.00","2","8809754820863","null","null","null","交易成功","8809754820863",="2022122022001158711407952481","0.00","0.00","没有申请退款","无退款申请","2022-12-20 22:00:12","2022-12-20 22:00:16"
="1775653754610123069",="1775653754603123069","【赠品专用】SERUMKIND瑟琳凯因德时尚生活搭配字母帆布包","149.00","1","8809754820078","null","null","null","交易成功","8809754820078",="2022122022001158711407952481","0.00","0.00","没有申请退款","无退款申请","2022-12-20 22:00:12","2022-12-20 22:00:16"
="3107520110393719744",="3107520110392719744","SUREBASE烁贝思韩国无厚重半哑光妆感轻透丝滑粉底液 N1色号 30ml","239.00","1","null","颜色分类：白色;净含量：30ml","null","null","交易成功","null",="2022122022001164651430897762","65.78","65.78","没有申请退款","无退款申请","2022-12-20 20:25:55","2022-12-20 20:26:05"
="3107520110394719744",="3107520110392719744","【赠品专用】surebase烁贝焕彩保湿粉底液正装30ml N4色号","239.00","1","null","null","null","null","交易成功","null",="2022122022001164651430897762","0.00","0.00","没有申请退款","无退款申请","2022-12-20 20:25:55","2022-12-20 20:26:05"
="3107520110395719744",="3107520110392719744","【赠品专用】surebase烁贝思焕彩保湿粉底液正装30ml W2色号","239.00","1","null","null","null","null","交易成功","null",="2022122022001164651430897762","0.00","0.00","没有申请退款","无退款申请","2022-12-20 20:25:55","2022-12-20 20:26:05"
="3107520110396719744",="3107520110392719744","【赠品专用】SERUMKIND精华液小样1ml*3","25.00","1","null","null","null","null","交易成功","null",="2022122022001164651430897762","0.00","0.00","没有申请退款","无退款申请","2022-12-20 20:25:55","2022-12-20 20:26:05"
="3107520110397719744",="3107520110392719744","【赠品专用】surebase烁贝思焕彩保湿粉底液正装30ml W3色号","239.00","1","null","null","null","null","交易成功","null",="2022122022001164651430897762","0.00","0.00","没有申请退款","无退款申请","2022-12-20 20:25:55","2022-12-20 20:26:05"
="3105651818227804160",="3105651818226804160","SERUMKIND韩国保湿滋润修护手部肌肤屏障黑郁金香护手精华50ml","149.00","2","8809525248018","净含量：50ml","null","null","交易成功","8809525248018",="2022121922001101181408851796","253.20","253.20","没有申请退款","无退款申请","2022-12-19 20:12:32","2022-12-19 20:12:40"
="3105651818228804160",="3105651818226804160","【赠品专用】SERUMKIND精华液小样1ml*3","25.00","2","null","null","null","null","交易成功","null",="2022121922001101181408851796","0.00","0.00","没有申请退款","无退款申请","2022-12-19 20:12:32","2022-12-19 20:12:40"
="3103534548593963028",="3103534548592963028","SERUMKIND韩国水润滋养全方位修护肌肤壁垒黑郁金香精华液30ml","279.00","1","8809603904423","null","null","null","交易成功","8809603904423",="2022121922001145201418493245","264.00","264.00","没有申请退款","无退款申请","2022-12-19 12:02:12","2022-12-19 12:02:17"
="3103534548594963028",="3103534548592963028","【赠品专用】SERUMKIND精华液小样1ml*3","25.00","2","null","null","null","null","交易成功","null",="2022121922001145201418493245","0.00","0.00","没有申请退款","无退款申请","2022-12-19 12:02:12","2022-12-19 12:02:17"
="3103957945033773212",="3103957945032773212","SERUMKIND韩国保湿滋润修护手部肌肤屏障黑郁金香护手精华50ml","149.00","1","8809525248018","净含量：50ml","null","null","交易成功","8809525248018",="2022121922001104741442743371","134.00","134.00","没有申请退款","无退款申请","2022-12-19 09:50:30","2022-12-19 09:50:35"
="3103957945034773212",="3103957945032773212","【赠品专用】SERUMKIND精华液小样1ml*3","25.00","2","null","null","null","null","交易成功","null",="2022121922001104741442743371","0.00","0.00","没有申请退款","无退款申请","2022-12-19 09:50:30","2022-12-19 09:50:35"
="3098852427902728716",="3098852427901728716","SERUMKIND韩国保湿滋润修护手部肌肤屏障黑郁金香护手精华50ml","149.00","1","8809525248018","净含量：50ml","null","null","交易成功","8809525248018",="2022121622001154631404198354","134.00","134.00","没有申请退款","无退款申请","2022-12-16 12:38:47","2022-12-16 12:38:55"
="3098852427903728716",="3098852427901728716","【赠品专用】SERUMKIND精华液小样1ml*3","25.00","2","null","null","null","null","交易成功","null",="2022121622001154631404198354","0.00","0.00","没有申请退款","无退款申请","2022-12-16 12:38:47","2022-12-16 12:38:55"
="3097316919178980614",="3097316919177980614","SUREBASE烁贝思韩国焕彩保湿水光妆容气垫替换装13ml","119.00","1","null","颜色分类：N1 SINCERE SARA (替换装);净含量：13ml","null","null","交易成功","null",="2022121522001177061445300359","89.00","89.00","没有申请退款","无退款申请","2022-12-15 16:51:19","2022-12-15 16:51:26"
="3097316919179980614",="3097316919177980614","【赠品专用】SERUMKIND精华液小样1ml*3","25.00","2","null","null","null","null","交易成功","null",="2022121522001177061445300359","0.00","0.00","没有申请退款","无退款申请","2022-12-15 16:51:19","2022-12-15 16:51:26"
="3095932068162767764",="3095932068161767764","SUREBASE烁贝思韩国焕彩保湿水光气垫正装(含2个粉扑/无替换装)","239.00","1","null","颜色分类：N1 SINCERE SARA;净含量：13ml","null","null","交易成功","null",="2022121522001140961455773750","224.00","224.00","没有申请退款","无退款申请","2022-12-15 16:02:54","2022-12-15 16:03:04"
="3095932068163767764",="3095932068161767764","【赠品专用】SERUMKIND精华液小样1ml*3","25.00","2","null","null","null","null","交易成功","null",="2022121522001140961455773750","0.00","0.00","没有申请退款","无退款申请","2022-12-15 16:02:54","2022-12-15 16:03:04"
="1770205045653318075",="1770205045652318075","SUREBASE烁贝思韩国水光水润妆感焕彩保湿粉底液N0色号 30ml","239.00","1","null","颜色分类：白色;净含量：30ml","null","null","交易成功","null",="2022121522001124921457044623","94.00","94.00","没有申请退款","无退款申请","2022-12-15 10:07:46","2022-12-15 10:07:51"
="1770205045654318075",="1770205045652318075","【赠品专用】SERUMKIND精华液小样1ml*3","25.00","2","null","null","null","null","交易成功","null",="2022121522001124921457044623","0.00","0.00","没有申请退款","无退款申请","2022-12-15 10:07:46","2022-12-15 10:07:51"
="1770071269797555677",="1770071269796555677","SUREBASE烁贝思韩国焕彩保湿水光妆容气垫替换装13ml","119.00","2","null","颜色分类：N1 SINCERE SARA (替换装);净含量：13ml","null","null","交易成功","null",="2022121522001157001442754160","199.20","199.20","没有申请退款","无退款申请","2022-12-15 01:29:12","2022-12-15 01:29:17"
="1770071269798555677",="1770071269796555677","【赠品专用】SERUMKIND精华液小样1ml*3","25.00","2","null","null","null","null","交易成功","null",="2022121522001157001442754160","0.00","0.00","没有申请退款","无退款申请","2022-12-15 01:29:12","2022-12-15 01:29:17"
="3093552001769570726",="3093552001768570726","SUREBASE烁贝思韩国焕彩保湿水光妆容气垫替换装13ml","119.00","1","null","颜色分类：N1 SINCERE SARA (替换装);净含量：13ml","null","null","交易成功","null",="2022121422001122401408587581","104.00","104.00","没有申请退款","无退款申请","2022-12-14 00:16:38","2022-12-14 00:16:43"
="3093552001770570726",="3093552001768570726","【赠品专用】SERUMKIND精华液小样1ml*3","25.00","2","null","null","null","null","交易成功","null",="2022121422001122401408587581","0.00","0.00","没有申请退款","无退款申请","2022-12-14 00:16:38","2022-12-14 00:16:43"
="3092331420719850903",="3092331420718850903","SERUMKIND韩国紧致肌肤增加弹性南极深层精华液30ml","279.00","1","8809603904447","null","null","null","交易成功","8809603904447",="2022121322001138611424141091","264.00","264.00","没有申请退款","无退款申请","2022-12-13 19:20:03","2022-12-13 19:20:55"
="3092331420720850903",="3092331420718850903","【赠品专用】SERUMKIND精华液小样1ml*3","25.00","2","null","null","null","null","交易成功","null",="2022121322001138611424141091","0.00","0.00","没有申请退款","无退款申请","2022-12-13 19:20:03","2022-12-13 19:20:55"
="1768537167333824172",="1768537167332824172","SERUMKIND韩国锁水滋润补水保湿冰岛地衣精华液30ml","259.00","1","8809603904430","null","null","null","交易成功","8809603904430",="2022121322001181321452826845","244.00","244.00","没有申请退款","无退款申请","2022-12-13 12:52:18","2022-12-13 12:52:23"
="1768537167334824172",="1768537167332824172","【赠品专用】SERUMKIND精华液小样1ml*3","25.00","2","null","null","null","null","交易成功","null",="2022121322001181321452826845","0.00","0.00","没有申请退款","无退款申请","2022-12-13 12:52:18","2022-12-13 12:52:23"
="3091651887134391902",="3091651887133391902","【双12价】SERUMKIND韩国锁水滋润补水保湿冰岛地衣精华液30ml","279.00","1","8809603904430","null","null","null","交易关闭","8809603904430",="2022121222001187821436183384","187.47","187.47","退款成功","187.47","2022-12-12 23:07:42","2022-12-12 23:07:51"
="3091651887135391902",="3091651887133391902","【赠品专用】SERUMKIND精华液小样1ml*3","25.00","2","null","null","null","null","交易关闭","null",="2022121222001187821436183384","0.00","0.00","退款成功","0.00","2022-12-12 23:07:42","2022-12-12 23:07:51"
="1767255924049610773",="1767255924048610773","【双12价】SERUMKIND韩国锁水滋润补水保湿冰岛地衣精华液30ml","279.00","1","8809603904430","null","null","null","交易成功","8809603904430",="2022121222001157561459624811","190.92","190.92","没有申请退款","无退款申请","2022-12-12 23:05:23","2022-12-12 23:05:36"
="1767255924050610773",="1767255924048610773","【赠品专用】SERUMKIND精华液小样1ml*3","25.00","2","null","null","null","null","交易成功","null",="2022121222001157561459624811","0.00","0.00","没有申请退款","无退款申请","2022-12-12 23:05:23","2022-12-12 23:05:36"
="1767853669012241772",="1767853669011241772","【双12价】SUREBASE烁贝思韩国焕彩保湿水光气垫正装(含2个粉扑/无替换装)","259.00","1","null","颜色分类：N1 SINCERE SARA;净含量：13ml","null","null","交易关闭","null",="2022121222001132421451236258","171.71","171.71","退款成功","171.71","2022-12-12 22:28:27","2022-12-12 22:28:41"
="1767853669013241772",="1767853669011241772","【赠品专用】SERUMKIND精华液小样1ml*3","25.00","2","null","null","null","null","交易关闭","null",="2022121222001132421451236258","0.00","0.00","退款成功","0.00","2022-12-12 22:28:27","2022-12-12 22:28:41"
="3089938320392949337",="3089938320391949337","【双12价】SERUMKIND韩国锁水滋润补水保湿冰岛地衣精华液30ml","279.00","1","8809603904430","null","null","null","交易成功","8809603904430",="2022121222001112291437162242","187.33","187.33","没有申请退款","无退款申请","2022-12-12 21:39:34","2022-12-12 21:39:40"
="3089938320393949337",="3089938320391949337","【赠品专用】SERUMKIND精华液小样1ml*3","25.00","2","null","null","null","null","交易成功","null",="2022121222001112291437162242","0.00","0.00","没有申请退款","无退款申请","2022-12-12 21:39:34","2022-12-12 21:39:40"
="3090510325944922740",="3090510325944922740","【双12价】SERUMKIND韩国保湿滋润修护手部肌肤屏障黑郁金香护手精华50ml","169.00","1","8809525248018","净含量：50ml","null","null","交易关闭","8809525248018",="2022121222001100891457418354","101.28","101.28","退款成功","101.28","2022-12-12 20:57:33","2022-12-12 20:57:43"
="3090966483959141025",="3090966483959141025","【双12价】SERUMKIND韩国保湿滋润修护手部肌肤屏障黑郁金香护手精华50ml","169.00","1","8809525248018","净含量：50ml","null","null","交易成功","8809525248018",="2022121222001167401401990892","119.10","119.10","没有申请退款","无退款申请","2022-12-12 20:34:16","2022-12-12 20:34:27"
="3090954855834418617",="3090954855834418617","【9.9元特价】SUREBASE烁贝哑光妆感轻透丝滑粉底液 CO/N3/N5色号","239.00","1","8809525248230","颜色分类：N3偏深;净含量：30ml","null","null","交易成功","8809525248230",="2022121222001125451418595488","9.90","9.90","没有申请退款","无退款申请","2022-12-12 20:31:00","2022-12-12 20:31:10"
="3090936027913825424",="3090936027913825424","【9.9元特价】SUREBASE烁贝哑光妆感轻透丝滑粉底液 CO/N3/N5色号","239.00","1","8809525248230","颜色分类：N3偏深;净含量：30ml","null","null","交易成功","8809525248230",="2022121222001187881434724421","8.61","8.61","没有申请退款","无退款申请","2022-12-12 20:26:00","2022-12-12 20:26:05"
="3090494846781405611",="3090494846780405611","【双12价】SUREBASE烁贝思韩国焕彩保湿水光气垫正装(含2个粉扑/无替换装)","259.00","1","null","颜色分类：N1 SINCERE SARA;净含量：13ml","null","null","交易成功","null",="2022121222001194631424448406","157.96","152.96","没有申请退款","无退款申请","2022-12-12 19:40:58","2022-12-12 19:41:03"
="3090494846782405611",="3090494846780405611","【赠品专用】SERUMKIND精华液小样1ml*3","25.00","2","null","null","null","null","交易成功","null",="2022121222001194631424448406","0.00","0.00","没有申请退款","无退款申请","2022-12-12 19:40:58","2022-12-12 19:41:03"
="1767490215393946474",="1767490215392946474","【双12价】SERUMKIND韩国4效合一多重护理迷你精华4件套6ml * 4个","229.00","1","8809754820085","null","null","null","交易成功","8809754820085",="2022121222001107731430855065","135.52","135.52","没有申请退款","无退款申请","2022-12-12 18:50:09","2022-12-12 18:50:15"
="1767490215394946474",="1767490215392946474","【双12价】SERUMKIND韩国水润滋养全方位修护肌肤壁垒黑郁金香精华液30ml","299.00","1","8809603904423","null","null","null","交易成功","8809603904423",="2022121222001107731430855065","180.92","180.92","没有申请退款","无退款申请","2022-12-12 18:50:09","2022-12-12 18:50:15"
="1767490215395946474",="1767490215392946474","【赠品专用】SERUMKIND精华液小样1ml*3","25.00","5","null","null","null","null","交易成功","null",="2022121222001107731430855065","0.00","0.00","没有申请退款","无退款申请","2022-12-12 18:50:09","2022-12-12 18:50:15"
="1767490215396946474",="1767490215392946474","【赠品专用】SUREBASE烁贝思纯锌物理防晒隔离小样10ml","25.00","2","8809754820887","null","null","null","交易成功","8809754820887",="2022121222001107731430855065","0.00","0.00","没有申请退款","无退款申请","2022-12-12 18:50:09","2022-12-12 18:50:15"
="1767490215397946474",="1767490215392946474","【赠品专用】SERUMKIND黑郁金香强化肌肤屏障精华液5ml","49.00","2","8809754820863","null","null","null","交易成功","8809754820863",="2022121222001107731430855065","0.00","0.00","没有申请退款","无退款申请","2022-12-12 18:50:09","2022-12-12 18:50:15"
="1767490215398946474",="1767490215392946474","【赠品专用】SERUMKIND瑟琳凯因德时尚生活搭配字母帆布包","149.00","1","8809754820078","null","null","null","交易成功","8809754820078",="2022121222001107731430855065","0.00","0.00","没有申请退款","无退款申请","2022-12-12 18:50:09","2022-12-12 18:50:15"
="3089340468078290613",="3089340468077290613","【双12价】SERUMKIND韩国锁水滋润补水保湿冰岛地衣精华液30ml","279.00","1","8809603904430","null","null","null","交易成功","8809603904430",="2022121222001164281437444995","170.64","170.64","没有申请退款","无退款申请","2022-12-12 18:49:54","2022-12-12 18:50:05"
="3089340468079290613",="3089340468077290613","【双12价】SERUMKIND韩国改善肌肤暗沉提亮肤色抗衰老青春焕彩精华液30ml","279.00","1","8809603904461","null","null","null","交易成功","8809603904461",="2022121222001164281437444995","170.63","170.63","没有申请退款","无退款申请","2022-12-12 18:49:54","2022-12-12 18:50:05"
="3089340468080290613",="3089340468077290613","【赠品专用】SERUMKIND精华液小样1ml*3","25.00","5","null","null","null","null","交易成功","null",="2022121222001164281437444995","0.00","0.00","没有申请退款","无退款申请","2022-12-12 18:49:54","2022-12-12 18:50:05"
="3089340468081290613",="3089340468077290613","【赠品专用】SUREBASE烁贝思纯锌物理防晒隔离小样10ml","25.00","2","8809754820887","null","null","null","交易成功","8809754820887",="2022121222001164281437444995","0.00","0.00","没有申请退款","无退款申请","2022-12-12 18:49:54","2022-12-12 18:50:05"
="3089340468082290613",="3089340468077290613","【赠品专用】SERUMKIND黑郁金香强化肌肤屏障精华液5ml","49.00","2","8809754820863","null","null","null","交易成功","8809754820863",="2022121222001164281437444995","0.00","0.00","没有申请退款","无退款申请","2022-12-12 18:49:54","2022-12-12 18:50:05"
="3089340468083290613",="3089340468077290613","【赠品专用】SERUMKIND瑟琳凯因德时尚生活搭配字母帆布包","149.00","1","8809754820078","null","null","null","交易成功","8809754820078",="2022121222001164281437444995","0.00","0.00","没有申请退款","无退款申请","2022-12-12 18:49:54","2022-12-12 18:50:05"
="3090015217322908062",="3090015217322908062","【双12价】SUREBASE烁贝思韩国焕彩保湿水光妆容气垫替换装13ml","139.00","1","null","颜色分类：N1 SINCERE SARA (替换装);净含量：13ml","null","null","交易成功","null",="2022121222001140291433959477","78.06","78.06","没有申请退款","无退款申请","2022-12-12 18:28:51","2022-12-12 18:30:12"
="1767495542345259184",="1767495542344259184","【双12价】SUREBASE烁贝思韩国焕彩保湿水光气垫正装(含2个粉扑/无替换装)","259.00","1","null","颜色分类：N2 BRIGHT BONNIE;净含量：13ml","null","null","交易成功","null",="2022121222001153341451040364","186.49","186.49","没有申请退款","无退款申请","2022-12-12 18:22:16","2022-12-12 18:22:24"
="1767495542346259184",="1767495542344259184","【赠品专用】SERUMKIND精华液小样1ml*3","25.00","2","null","null","null","null","交易成功","null",="2022121222001153341451040364","0.00","0.00","没有申请退款","无退款申请","2022-12-12 18:22:16","2022-12-12 18:22:24"
="3089928998153381604",="3089928998152381604","【双12价】SERUMKIND韩国锁水滋润补水保湿冰岛地衣精华液30ml","279.00","1","8809603904430","null","null","null","交易成功","8809603904430",="2022121222001186251443483265","203.10","198.10","没有申请退款","无退款申请","2022-12-12 16:27:33","2022-12-12 16:27:40"
="3089928998154381604",="3089928998152381604","【赠品专用】SERUMKIND精华液小样1ml*3","25.00","2","null","null","null","null","交易成功","null",="2022121222001186251443483265","0.00","0.00","没有申请退款","无退款申请","2022-12-12 16:27:33","2022-12-12 16:27:40"
="3090092475934468442",="3090092475933468442","【双12价】SUREBASE烁贝思韩国焕彩保湿水光妆容气垫替换装13ml","139.00","1","null","颜色分类：N1 SINCERE SARA (替换装);净含量：13ml","null","null","交易成功","null",="2022121222001163561402747346","68.04","68.04","没有申请退款","无退款申请","2022-12-12 15:42:51","2022-12-12 15:43:21"
="3090092475935468442",="3090092475933468442","【双12价】SERUMKIND韩国紧致肌肤增加弹性南极深层精华液30ml","299.00","1","8809603904447","null","null","null","交易成功","8809603904447",="2022121222001163561402747346","144.54","139.54","没有申请退款","无退款申请","2022-12-12 15:42:51","2022-12-12 15:43:21"
="3090092475936468442",="3090092475933468442","【赠品专用】SERUMKIND收缩毛孔金木瓜毛孔精华液5ml","39.00","2","8809754820856","null","null","null","交易成功","8809754820856",="2022121222001163561402747346","0.00","0.00","没有申请退款","无退款申请","2022-12-12 15:42:51","2022-12-12 15:43:21"
="3090092475937468442",="3090092475933468442","【赠品专用】SERUMKIND黑郁金香强化肌肤屏障精华液5ml","49.00","2","8809754820863","null","null","null","交易成功","8809754820863",="2022121222001163561402747346","0.00","0.00","没有申请退款","无退款申请","2022-12-12 15:42:51","2022-12-12 15:43:21"
="3089324845206905848",="3089324845206905848","【双12价】SERUMKIND韩国保湿滋润修护手部肌肤屏障黑郁金香护手精华50ml","169.00","1","8809525248018","净含量：50ml","null","null","交易成功","8809525248018",="2022121222001163161435572497","119.10","119.10","没有申请退款","无退款申请","2022-12-12 14:22:10","2022-12-12 14:22:14"
="3088460088797307250",="3088460088797307250","【双12价】SUREBASE烁贝思韩国焕彩保湿水光妆容气垫替换装13ml","139.00","1","null","颜色分类：N1 SINCERE SARA (替换装);净含量：13ml","null","null","交易成功","null",="2022121222001175461439174818","82.25","82.25","没有申请退款","无退款申请","2022-12-12 13:33:24","2022-12-12 13:33:29"
="3088231236997265808",="3088231236996265808","【双12价】SUREBASE烁贝思韩国焕彩保湿水光妆容气垫替换装13ml","139.00","1","null","颜色分类：N1 SINCERE SARA (替换装);净含量：13ml","null","null","交易成功","null",="2022121222001139091436375689","72.72","72.72","没有申请退款","无退款申请","2022-12-12 12:15:43","2022-12-12 12:15:55"
="3088231236998265808",="3088231236996265808","【双12价】SERUMKIND韩国锁水滋润补水保湿冰岛地衣精华液30ml","279.00","1","8809603904430","null","null","null","交易成功","8809603904430",="2022121222001139091436375689","158.29","158.29","没有申请退款","无退款申请","2022-12-12 12:15:43","2022-12-12 12:15:55"
="3088231236999265808",="3088231236996265808","【赠品专用】SERUMKIND收缩毛孔金木瓜毛孔精华液5ml","39.00","2","8809754820856","null","null","null","交易成功","8809754820856",="2022121222001139091436375689","0.00","0.00","没有申请退款","无退款申请","2022-12-12 12:15:43","2022-12-12 12:15:55"
="3088231237000265808",="3088231236996265808","【赠品专用】SERUMKIND黑郁金香强化肌肤屏障精华液5ml","49.00","2","8809754820863","null","null","null","交易成功","8809754820863",="2022121222001139091436375689","0.00","0.00","没有申请退款","无退款申请","2022-12-12 12:15:43","2022-12-12 12:15:55"
="3088157796083553434",="3088157796082553434","【双12价】SERUMKIND韩国水润滋养全方位修护肌肤壁垒黑郁金香精华液30ml","299.00","1","8809603904423","null","null","null","交易成功","8809603904423",="2022121222001192001432683793","171.61","171.61","没有申请退款","无退款申请","2022-12-12 11:51:27","2022-12-12 11:51:35"
="3088157796084553434",="3088157796082553434","【双12价】SERUMKIND韩国补水滋润呵护干皮适用桦树茸深层营养精华液30ml","319.00","1","8809754820047","null","null","null","交易成功","8809754820047",="2022121222001192001432683793","136.69","136.69","没有申请退款","无退款申请","2022-12-12 11:51:27","2022-12-12 11:51:35"
="3088157796085553434",="3088157796082553434","【赠品专用】SERUMKIND精华液小样1ml*3","25.00","5","null","null","null","null","交易成功","null",="2022121222001192001432683793","0.00","0.00","没有申请退款","无退款申请","2022-12-12 11:51:27","2022-12-12 11:51:35"
="3088157796086553434",="3088157796082553434","【赠品专用】SUREBASE烁贝思纯锌物理防晒隔离小样10ml","25.00","2","8809754820887","null","null","null","交易成功","8809754820887",="2022121222001192001432683793","0.00","0.00","没有申请退款","无退款申请","2022-12-12 11:51:27","2022-12-12 11:51:35"
="3088157796087553434",="3088157796082553434","【赠品专用】SERUMKIND黑郁金香强化肌肤屏障精华液5ml","49.00","2","8809754820863","null","null","null","交易成功","8809754820863",="2022121222001192001432683793","0.00","0.00","没有申请退款","无退款申请","2022-12-12 11:51:27","2022-12-12 11:51:35"
="3088157796088553434",="3088157796082553434","【赠品专用】SERUMKIND瑟琳凯因德时尚生活搭配字母帆布包","149.00","1","8809754820078","null","null","null","交易成功","8809754820078",="2022121222001192001432683793","0.00","0.00","没有申请退款","无退款申请","2022-12-12 11:51:27","2022-12-12 11:51:35"
="3088822429880553434",="3088822429879553434","【双12价】SERUMKIND韩国水润滋养全方位修护肌肤壁垒黑郁金香精华液30ml","299.00","1","8809603904423","null","null","null","交易关闭","8809603904423",="2022121222001192001435336491","178.57","178.57","退款成功","178.57","2022-12-12 11:35:43","2022-12-12 11:35:49"
="3088822429881553434",="3088822429879553434","【双12价】SERUMKIND韩国锁水滋润补水保湿冰岛地衣精华液30ml","279.00","1","8809603904430","null","null","null","交易关闭","8809603904430",="2022121222001192001435336491","165.76","165.76","退款成功","165.76","2022-12-12 11:35:43","2022-12-12 11:35:49"
="3088822429882553434",="3088822429879553434","【双12价】SERUMKIND韩国补水滋润呵护干皮适用桦树茸深层营养精华液30ml","319.00","1","8809754820047","null","null","null","交易关闭","8809754820047",="2022121222001192001435336491","142.24","142.24","退款成功","142.24","2022-12-12 11:35:43","2022-12-12 11:35:49"
="3088822429883553434",="3088822429879553434","【赠品专用】SERUMKIND精华液小样1ml*3","25.00","5","null","null","null","null","交易关闭","null",="2022121222001192001435336491","0.00","0.00","退款成功","0.00","2022-12-12 11:35:43","2022-12-12 11:35:49"
="3088822429884553434",="3088822429879553434","【赠品专用】SUREBASE烁贝思纯锌物理防晒隔离小样10ml","25.00","2","8809754820887","null","null","null","交易关闭","8809754820887",="2022121222001192001435336491","0.00","0.00","退款成功","0.00","2022-12-12 11:35:43","2022-12-12 11:35:49"
="3088822429885553434",="3088822429879553434","【赠品专用】SERUMKIND黑郁金香强化肌肤屏障精华液5ml","49.00","2","8809754820863","null","null","null","交易关闭","8809754820863",="2022121222001192001435336491","0.00","0.00","退款成功","0.00","2022-12-12 11:35:43","2022-12-12 11:35:49"
="3088822429886553434",="3088822429879553434","【赠品专用】SERUMKIND瑟琳凯因德时尚生活搭配字母帆布包","149.00","1","8809754820078","null","null","null","交易关闭","8809754820078",="2022121222001192001435336491","0.00","0.00","退款成功","0.00","2022-12-12 11:35:43","2022-12-12 11:35:49"
="3088656181794141313",="3088656181793141313","【双12价】SERUMKIND西洋蓍草全方位弹力修护加强深层滋养身体精华乳300ml","259.00","1","8809754820924","null","null","null","交易关闭","8809754820924",="2022121222001181901454790957","174.96","171.62","退款成功","174.96","2022-12-12 10:53:19","2022-12-12 10:53:33"
="3088656181795141313",="3088656181793141313","【赠品专用】SERUMKIND精华液小样1ml*3","25.00","2","null","null","null","null","交易关闭","null",="2022121222001181901454790957","0.00","0.00","退款成功","0.00","2022-12-12 10:53:19","2022-12-12 10:53:33"
="3088656181796141313",="3088656181793141313","【赠品专用】surebase烁贝思焕彩保湿粉底液正装30ml N1色号","239.00","3","null","null","null","null","交易关闭","null",="2022121222001181901454790957","0.00","0.00","退款成功","0.00","2022-12-12 10:53:19","2022-12-12 10:53:33"
="3087536508201662943",="3087536508201662943","【双12价】SUREBASE烁贝思韩国焕彩保湿水光妆容气垫替换装13ml","139.00","1","null","颜色分类：N1 SINCERE SARA (替换装);净含量：13ml","null","null","交易成功","null",="2022121222001163461438034681","78.10","78.10","没有申请退款","无退款申请","2022-12-12 07:47:18","2022-12-12 07:47:29"
="3087534204087683246",="3087534204086683246","【双12价】SERUMKIND韩国水润收缩毛孔控油金木瓜毛孔精华液30ml","269.00","1","8809525247455","null","null","null","交易成功","8809525247455",="2022121222001117861431994429","163.52","163.52","没有申请退款","无退款申请","2022-12-12 07:44:19","2022-12-12 07:44:50"
